Month,Daytype,Hour,Heating,Cooling,Ventilation,Water_Heating,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous
12,HOLIDAY,0,0.0000,0.0000,0.0000,0.0086,0.0150,1.9145,0.0839,0.4759,0.0149,0.0080
12,HOLIDAY,1,0.0000,0.0000,0.0327,0.0086,0.0150,1.9162,0.0839,0.4759,0.0149,0.0080
12,HOLIDAY,2,0.0000,0.0000,0.0327,0.0086,0.0150,1.9212,0.0839,0.4759,0.0149,0.0080
12,HOLIDAY,3,0.0371,0.0000,0.3252,0.0086,0.0150,1.9237,0.0839,0.4766,0.0151,0.0099
12,HOLIDAY,4,0.0347,0.2412,0.3252,0.0086,0.0150,1.9307,0.0839,0.4806,0.0163,0.0230
12,HOLIDAY,5,0.0000,0.0000,0.0327,0.0086,0.0150,2.0192,0.0839,0.4917,0.0184,0.0449
12,HOLIDAY,6,0.0000,0.0000,0.0327,0.0086,0.0150,2.0040,0.0839,0.5409,0.0223,0.0732
12,HOLIDAY,7,0.0371,0.0000,0.3403,0.0086,0.0150,1.9750,0.0839,0.6347,0.0322,0.0976
12,HOLIDAY,8,0.0347,0.2412,0.4221,0.0086,0.0150,1.9370,0.0000,0.6658,0.0414,0.1038
12,HOLIDAY,9,0.0000,0.0000,0.1295,0.0086,0.0150,2.0241,0.0000,0.6687,0.0459,0.1043
12,HOLIDAY,10,0.0000,0.0000,0.1295,0.0086,0.0150,2.0516,0.0000,0.6687,0.0468,0.1043
12,HOLIDAY,11,0.0000,0.0000,0.1295,0.0086,0.0150,2.0851,0.0000,0.6687,0.0469,0.1043
12,HOLIDAY,12,0.0000,0.0000,0.0969,0.0086,0.0150,2.2103,0.0000,0.6687,0.0469,0.1043
12,HOLIDAY,13,0.0000,0.0000,0.0969,0.0086,0.0150,2.2440,0.0000,0.6687,0.0469,0.1043
12,HOLIDAY,14,0.0000,0.0000,0.0969,0.0086,0.0150,2.3598,0.0000,0.6668,0.0469,0.1043
12,HOLIDAY,15,0.0000,0.0000,0.0969,0.0086,0.0150,2.3817,0.0000,0.6578,0.0469,0.1043
12,HOLIDAY,16,0.0000,0.0000,0.0969,0.0086,0.0150,2.3090,0.0000,0.6578,0.0468,0.1035
12,HOLIDAY,17,0.0000,0.0000,0.0969,0.0086,0.0150,2.2827,0.0839,0.6668,0.0454,0.0969
12,HOLIDAY,18,0.0000,0.0000,0.0969,0.0086,0.0150,2.1678,0.1284,0.6660,0.0401,0.0795
12,HOLIDAY,19,0.0000,0.0000,0.0818,0.0086,0.0150,2.1316,0.1284,0.6356,0.0304,0.0528
12,HOLIDAY,20,0.0000,0.0000,0.0327,0.0086,0.0150,2.1088,0.1284,0.5409,0.0204,0.0289
12,HOLIDAY,21,0.0336,0.2420,0.3252,0.0086,0.0150,2.0056,0.1284,0.4890,0.0164,0.0149
12,HOLIDAY,22,0.0346,0.2412,0.3252,0.0086,0.0150,2.0066,0.1284,0.4770,0.0151,0.0088
12,HOLIDAY,23,0.0000,0.0000,0.0000,0.0086,0.0150,1.9147,0.1284,0.4759,0.0149,0.0080
