Month,Weekend,Hour,Heating,Cooling,Ventilation,Cooking,Refrigeration,Exterior_Lighting,Interior_Lighting,Office_Equipment,Miscellaneous,Motors
5,SUNDAY,20,0.0000,0.2885,0.3826,0.1083,0.1947,0.2090,0.7059,0.0194,0.3467,0.0618
5,SUNDAY,21,0.0095,0.2460,0.3826,0.0836,0.1896,0.2090,0.6559,0.0178,0.3136,0.0525
5,SUNDAY,22,0.0173,0.1945,0.3828,0.0222,0.1820,0.2090,0.6001,0.0145,0.2934,0.0152
5,SUNDAY,23,0.0341,0.1504,0.3630,0.0121,0.1781,0.2090,0.4771,0.0124,0.2599,0.0111
5,HOLIDAY,0,0.0302,0.1368,0.3625,0.0103,0.1741,0.2090,0.3998,0.0114,0.2337,0.0083
5,HOLIDAY,1,0.0320,0.1407,0.3626,0.0102,0.1723,0.2090,0.3958,0.0107,0.2140,0.0075
5,HOLIDAY,2,0.0259,0.1464,0.3623,0.0102,0.1723,0.2090,0.3958,0.0107,0.2140,0.0075
5,HOLIDAY,3,0.0374,0.1469,0.3628,0.0205,0.1777,0.2090,0.3998,0.0117,0.2207,0.0091
5,HOLIDAY,4,0.0385,0.1633,0.3628,0.0658,0.1887,0.1816,0.4385,0.0158,0.2798,0.0242
5,HOLIDAY,5,0.0179,0.1809,0.3621,0.0957,0.1936,0.0000,0.5073,0.0199,0.3266,0.0298
5,HOLIDAY,6,0.0000,0.2260,0.3612,0.1310,0.1987,0.0000,0.6636,0.0231,0.3469,0.0347
5,HOLIDAY,7,0.0000,0.3543,0.3803,0.1300,0.2026,0.0000,0.6893,0.0246,0.3607,0.0363
5,HOLIDAY,8,0.0000,0.4047,0.3821,0.1252,0.2109,0.0000,0.5876,0.0246,0.3635,0.0432
5,HOLIDAY,9,0.0000,0.5845,0.3811,0.1312,0.2126,0.0000,0.5422,0.0236,0.3727,0.0425
5,HOLIDAY,10,0.0000,0.6565,0.3822,0.1415,0.2133,0.0000,0.4955,0.0232,0.3788,0.0422
5,HOLIDAY,11,0.0000,0.7277,0.3822,0.1498,0.2176,0.0000,0.4931,0.0227,0.3788,0.0422
5,HOLIDAY,12,0.0000,0.8040,0.3822,0.1439,0.2177,0.0000,0.4913,0.0232,0.3822,0.0421
5,HOLIDAY,13,0.0000,0.7750,0.3834,0.1369,0.2223,0.0000,0.4936,0.0247,0.3855,0.0425
5,HOLIDAY,14,0.0000,0.7954,0.3838,0.1352,0.2220,0.0000,0.4955,0.0250,0.4051,0.0429
5,HOLIDAY,15,0.0000,0.7933,0.3839,0.1425,0.2167,0.0000,0.5132,0.0247,0.4249,0.0587
5,HOLIDAY,16,0.0000,0.7874,0.3838,0.1502,0.2151,0.0000,0.5641,0.0237,0.4417,0.0576
5,HOLIDAY,17,0.0000,0.6701,0.3824,0.1450,0.2084,0.1219,0.6244,0.0226,0.4453,0.0634
5,HOLIDAY,18,0.0000,0.5683,0.3822,0.1378,0.2062,0.1493,0.7571,0.0218,0.4455,0.0642
5,HOLIDAY,19,0.0000,0.4256,0.3822,0.1235,0.2037,0.2090,0.8094,0.0205,0.3997,0.0643
5,HOLIDAY,20,0.0000,0.3428,0.3822,0.1057,0.1955,0.2090,0.7490,0.0196,0.3465,0.0612
5,HOLIDAY,21,0.0000,0.2931,0.3822,0.0828,0.1903,0.2090,0.6559,0.0177,0.3135,0.0513
5,HOLIDAY,22,0.0000,0.2661,0.3822,0.0230,0.1826,0.2090,0.6001,0.0140,0.2935,0.0138
5,HOLIDAY,23,0.0000,0.1796,0.3612,0.0127,0.1782,0.2090,0.4771,0.0123,0.2599,0.0109
6,WEEKDAY,0,0.0000,0.2092,0.3612,0.0103,0.1766,0.2090,0.3998,0.0116,0.2382,0.0083
6,WEEKDAY,1,0.0002,0.1937,0.3612,0.0102,0.1747,0.2090,0.3958,0.0107,0.2140,0.0075
6,WEEKDAY,2,0.0005,0.1870,0.3612,0.0102,0.1746,0.2090,0.3958,0.0107,0.2140,0.0075
6,WEEKDAY,3,0.0009,0.1887,0.3612,0.0232,0.1800,0.2090,0.3998,0.0120,0.2222,0.0091
6,WEEKDAY,4,0.0014,0.2099,0.3612,0.0800,0.1909,0.1816,0.4385,0.0175,0.2949,0.0234
6,WEEKDAY,5,0.0000,0.2313,0.3612,0.1166,0.1957,0.0000,0.5073,0.0227,0.3522,0.0290
6,WEEKDAY,6,0.0000,0.3255,0.3612,0.1572,0.2006,0.0000,0.7027,0.0268,0.3770,0.0339
6,WEEKDAY,7,0.0000,0.4688,0.3819,0.1535,0.2051,0.0000,0.7285,0.0289,0.3938,0.0355
6,WEEKDAY,8,0.0000,0.6332,0.3834,0.1469,0.2145,0.0000,0.6660,0.0289,0.3974,0.0391
6,WEEKDAY,9,0.0000,0.7848,0.3849,0.1544,0.2165,0.0000,0.6206,0.0274,0.4089,0.0384
6,WEEKDAY,10,0.0000,0.9267,0.3876,0.1673,0.2167,0.0000,0.5739,0.0269,0.4164,0.0422
6,WEEKDAY,11,0.0000,0.9948,0.3889,0.1778,0.2211,0.0000,0.5715,0.0262,0.4164,0.0422
6,WEEKDAY,12,0.0000,1.0196,0.3890,0.1706,0.2212,0.0000,0.5044,0.0267,0.4206,0.0487
6,WEEKDAY,13,0.0000,1.0239,0.3899,0.1618,0.2258,0.0000,0.5066,0.0287,0.4246,0.0491
6,WEEKDAY,14,0.0000,1.0443,0.3909,0.1598,0.2254,0.0000,0.5086,0.0292,0.4488,0.0495
6,WEEKDAY,15,0.0000,1.0145,0.3908,0.1691,0.2200,0.0000,0.5280,0.0287,0.4731,0.0603
6,WEEKDAY,16,0.0000,0.9815,0.3905,0.1791,0.2183,0.0000,0.5673,0.0274,0.4937,0.0592
6,WEEKDAY,17,0.0000,0.8974,0.3884,0.1728,0.2113,0.1219,0.6311,0.0259,0.4980,0.0650
6,WEEKDAY,18,0.0000,0.7600,0.3851,0.1642,0.2094,0.1493,0.7505,0.0248,0.4982,0.0658
6,WEEKDAY,19,0.0000,0.5875,0.3835,0.1466,0.2063,0.2090,0.8048,0.0230,0.4419,0.0536
6,WEEKDAY,20,0.0000,0.4667,0.3827,0.1250,0.1980,0.2090,0.7616,0.0219,0.3766,0.0505
6,WEEKDAY,21,0.0000,0.3822,0.3824,0.0970,0.1927,0.2090,0.6647,0.0200,0.3361,0.0505
6,WEEKDAY,22,0.0000,0.3232,0.3823,0.0230,0.1851,0.2090,0.6029,0.0156,0.3115,0.0138
6,WEEKDAY,23,0.0000,0.2343,0.3612,0.0127,0.1808,0.2090,0.4771,0.0129,0.2704,0.0109
6,SATURDAY,0,0.0000,0.2268,0.3612,0.0102,0.1766,0.2090,0.3998,0.0116,0.2377,0.0083
6,SATURDAY,1,0.0000,0.2015,0.3612,0.0102,0.1747,0.2090,0.3958,0.0107,0.2140,0.0075
6,SATURDAY,2,0.0001,0.2056,0.3612,0.0102,0.1746,0.2090,0.3958,0.0107,0.2140,0.0075
6,SATURDAY,3,0.0004,0.1932,0.3612,0.0229,0.1800,0.2090,0.3958,0.0119,0.2220,0.0091
6,SATURDAY,4,0.0008,0.2069,0.3612,0.0783,0.1909,0.1816,0.4085,0.0173,0.2933,0.0234
6,SATURDAY,5,0.0000,0.2452,0.3612,0.1138,0.1956,0.0000,0.4907,0.0224,0.3494,0.0290
6,SATURDAY,6,0.0000,0.3345,0.3612,0.1533,0.2001,0.0000,0.6914,0.0263,0.3736,0.0338
6,SATURDAY,7,0.0000,0.5028,0.3827,0.1464,0.2041,0.0000,0.7242,0.0283,0.3900,0.0348
6,SATURDAY,8,0.0000,0.6599,0.3841,0.1406,0.2132,0.0000,0.6572,0.0283,0.3935,0.0388
6,SATURDAY,9,0.0000,0.7696,0.3853,0.1500,0.2153,0.0000,0.6119,0.0269,0.4048,0.0384
6,SATURDAY,10,0.0000,0.9567,0.3871,0.1637,0.2155,0.0000,0.5652,0.0264,0.4122,0.0419
6,SATURDAY,11,0.0000,1.0337,0.3888,0.1750,0.2199,0.0000,0.5628,0.0258,0.4123,0.0420
6,SATURDAY,12,0.0000,1.0446,0.3888,0.1684,0.2200,0.0000,0.5029,0.0263,0.4164,0.0479
6,SATURDAY,13,0.0000,1.0432,0.3897,0.1601,0.2246,0.0000,0.5052,0.0283,0.4203,0.0483
6,SATURDAY,14,0.0000,1.0231,0.3906,0.1586,0.2244,0.0000,0.5071,0.0287,0.4441,0.0488
6,SATURDAY,15,0.0000,1.0074,0.3905,0.1685,0.2190,0.0000,0.5332,0.0282,0.4678,0.0601
6,SATURDAY,16,0.0000,0.9796,0.3906,0.1789,0.2173,0.0000,0.5803,0.0269,0.4880,0.0591
6,SATURDAY,17,0.0000,0.8887,0.3887,0.1733,0.2104,0.1219,0.6582,0.0252,0.4923,0.0649
6,SATURDAY,18,0.0000,0.7711,0.3851,0.1650,0.2085,0.1493,0.7775,0.0239,0.4925,0.0658
6,SATURDAY,19,0.0000,0.6170,0.3835,0.1477,0.2054,0.2090,0.8405,0.0219,0.4374,0.0550
6,SATURDAY,20,0.0000,0.4829,0.3827,0.1254,0.1972,0.2090,0.8120,0.0208,0.3734,0.0523
6,SATURDAY,21,0.0000,0.4036,0.3824,0.0962,0.1919,0.2090,0.6995,0.0190,0.3337,0.0518
6,SATURDAY,22,0.0000,0.3446,0.3822,0.0222,0.1845,0.2090,0.6140,0.0149,0.3095,0.0152
6,SATURDAY,23,0.0000,0.2324,0.3612,0.0121,0.1807,0.2090,0.4910,0.0128,0.2692,0.0111
6,SUNDAY,0,0.0000,0.2205,0.3612,0.0102,0.1766,0.2090,0.4039,0.0116,0.2377,0.0083
6,SUNDAY,1,0.0001,0.2007,0.3612,0.0102,0.1747,0.2090,0.3958,0.0107,0.2140,0.0075
